Question,Option1,Option2,Option3,Option4,Option5,Option6,"Correct Option
(Note:- if correct option is Option1 then insert 1)",Category Name,Marks
"You are moving an existing traditional system to AWS. During migration, you discover that
the master server is the single point of failure. Having examined the implementation of the
master server you realize that there is not enough time during migration to re-engineer it
to be highly available. You also discover that it stores its state in local MySQL database.
In order to minimize downtime, you select RDS to replace the local database and
configure the master to use it. What steps would best allow you to create a self-healing
architecture?","Migrate the local database into Multi-AZ database. Amazon RDS
detects and automatically recovers from the most common failure
scenarios for Multi-AZ deployments so that you can resume database
operations as quickly as possible without administrative intervention","Migrate the local database into Multi-AZ database. Place the master node
into a Cross Zone ELB with a minimum of one and maximum of one with
health checks","Replicate the local database into a RDS Read Replica. Place the master
node into a Cross Zone ELB with a minimum of one and maximum of one
with health checks","Replicate the local database into a RDS Read Replica.Place the master
node into a multi-AZ auto-scaling group with a minimum of one and
maximum of one with health checks",,,1,Professional,5
"An e-commerce platform has sent online order requests to a standard SQS queue. The
visibility timeout for the messages in the queue is set as 30 seconds by default. The
message retention period is 7 days. From the backend log system, it has been found that
the backend processing of some messages has failed and as a result these messages
were not deleted successfully from the queue. What should you do to isolate the failed
messages to troubleshoot the reason why the processing doesn't succeed?","Create a new FIFO queue as the dead letter queue. So the failed messages
are isolated and stored in this dead letter queue.","Enlarge the visibility timer a little bit and monitor the log system to see if
there are still messages that fail to be processed.","Modify the visibility timer to 0 to mitigate the impacts when messages are
deleted unsuccessfully","Create another SQS standard queue as the dead letter queue. So the
problematic messages are isolated.",,,4,Professional,5
"A document storage company is deploying their application to AWS and changing their
business model to support both Free Tier and Premium Tier users. The premium Tier users
will be allowed to store up to 200GB of data and Free Tier customers will be allowed to
store only 5GB. The customer expects that billions of files will be stored. All users need to
be alerted when approaching 75 percent quota utilization and again at 90 percent quota
use.
To support the Free Tier and Premium Tier users, how should they architect their
application?","The company should utilize an Amazon Simple Workflow Service
activity worker that updates the user’s used data counter in Amazon
DynamoDB. The Activity Worker will use Simple Email Service to send
an email if the counter increases above the appropriate thresholds.","The company should deploy an Amazon Relational Database Service (RDS)
relational database with a stored objects table that has a row for each
stored object along with the size of each object. The upload server will
query the aggregate consumption of the user in question (by first
determining the files stored by the user, and then querying the stored
objects table for respective file sizes) and send an email via Amazon
Simple Email Service if the thresholds are breached.","The company should write both the content length and the username of
the files owner as S3 metadata for the object. They should then create a
file watcher to iterate over each object and aggregate the size for each
user and send a notification via Amazon Simple Queue Service to an
emailing service if the storage threshold is exceeded","The company should create two separate Amazon Simple Storage Service
buckets, one for date storage for Free Tier Users, and another for data
storage for Premium Tier users. An Amazon Simple Workflow Service
activity worker will query all objects for a given user based on the bucket
the data is stored in and aggregate storage. The activity worker will notify
the user via Amazon Simple Notification Service when necessary.",,,1,Professional,5
"As a solution architect professional, you have been requested to launch 20 Large EC2
instances which will all be used to process huge amounts of data. There is also a
requirement that these instances will need to transfer data back and forth among each
other. Which of the following would be the most efficient setup to achieve this?
Choose the correct option from the below:",Ensure that all the instances are placed in the same region,Ensure that all instances are placed in the same availability zone,"Use Placement Groups and ensure that all instances are launched at
the same time.","Use the largest EC2 instances currently available on AWS and make sure
they are spread across multiple availability zones.",,,3,Professional,5
"You are an AWS solutions architect in an IT company. Your company has a big data
product which analyzes data from a variety of sources like transactions, web servers,
surveys and social media. You need to design a new solution in AWS that is able to extract
data from the source in S3 and transform the data to match the target schema
automatically. Moreover, the transformed data can be analyzed using standard SQL.
Which combination of solutions would meet these requirements in the best way? (Select
TWO.)","Set up an AWS ECS cluster to manage the extract, transform, and load (ETL)
service that can prepare and load the data in S3 for analytics","Configure an AWS EMR cluster to transform the data to a target format for
downstream. Execute the EMR tasks on a schedule.","Create an AWS Glue Crawler to run on schedule to scan the data in S3
and populate the Glue Data Catalog accor",Use AWS Athena to query the data using standard SQL.,,,3&4,Professional,5
"A big SaaS provider is considering migrating one of its on-premise products to AWS since
a large number of customers (over 300) already have their own Virtual Private Clouds
(VPCs) in AWS. Due to certain features of this product, one key requirement is that all
traffic between the service provider and customers should be private without being
exposed to the internet. The company’s operation team already configured a VPC. What is
the best solution to continue migrating the product?","Set up a virtual private gateway in this VPC. To communicate with
customer VPCs, setup a private VPN connection therefore a highly
available and private link is created between customers and the service
provider","Create a VPC peering between this VPC and each customer’s VPC so that
all connections are secure and private","Configure an AWS endpoint service (PrivateLink) in the VPC. Other
AWS customer accounts can create a connection from their VPC to
the endpoint service using an interface VPC endpoint","Create a NAT Gateway in the VPC. Modify main route table to allow traffic
to other VPCs only through this gateway to ensure that the traffic is not
public",,,3,Professional,5
"You are designing multi-region architecture and you want to send users to a geographic
location based on latency-based routing, which seems simple enough; however, you also
want to use weighted-based routing among resources within that region. Which of the
below setups would best accomplish this?
Choose the correct answer from the below options","You will need to use complex routing (nested record sets) and ensure that
you define the latency based records first","You will need to use complex routing (nested record sets) and ensure
that you define the weighted resource record sets first.",This cannot be done. You can't use different routing records together.,"You will need to use AAAA - IPv6 addresses when you define your
weighted based record sets.",,,2,Professional,5
"An Amazon Redshift cluster with four nodes is running 24/7/365 and expects potentially
to add one on-demand node for one to two days once during the year. Which architecture
would have the lowest possible cost for the cluster requirement?","Purchase 4 reserved nodes and rely on on-demand instances for the
fifth node, if required",Purchase 5 reserved nodes to cover all possible usage during the year.,"Purchase 4 reserved nodes and bid on spot instances for the extra node if
required","Purchase 2 reserved nodes and utilize 3 on-demand nodes only for peak
usage times.",,,1,Professional,5
"A company has placed a set of on-premise resources with an AWS Direct Connect
provider. After establishing connections to a local AWS region in the US, the company
needs to establish a low latency dedicated connection to an S3 public endpoint over the
Direct Connect dedicated low latency connection. What steps need to be taken to
accomplish configuring a direct connection to a public S3 endpoint?
Choose the correct answer from the options given below","Configure a public virtual interface to connect to a public S3 endpoint
resource.",Establish a VPN connection from the VPC to the public S3 endpoint,"Configure a private virtual interface to connect to the public S3 endpoint
via the Direct Connect connectio","Add a BGP route as part of the on-premise router; this will route S3 related
traffic to the public S3 endpoint to dedicated AWS region.",,,1,Professional,5
"A fintech startup company is developing a product in AWS platform. To speed up the
development, the company plans to use a SaaS that is provided by AWS Marketplace. The
SaaS provider already configured an AWS PrivateLink. In the company’s VPC, which
configuration is required to utilize this private connection so that traffic flows to the
service provider over private AWS networking rather than over the Internet?","In the VPC, configure an interface VPC endpoint for the SaaS which
creates an elastic network interface in the subnet with a private IP
address.","Configure a site to site VPN connection in customer VPC for the SaaS to
use the AWS private link connection","In the VPC, set up a gateway VPC endpoint for the SaaS which creates an
elastic network interface in the subnet with an elastic IP address","In the VPC, create an AWS Direct Connect connection for the SaaS to
connect with the AWS PrivateLink in a secure way.",,,1,Professional,5
"attached. The EC2 instance is EBS-Optimized and supports 500 Mbps throughput between
EC2 and EBS. The EBS volumes are configured as a single RAID 0 device, and each
Provisioned IOPS volume is provisioned with 4,000 IOPS (4,000 16KB reads or writes) for a
total of 16,000 random IOPS on the instance. The EC2 instance initially delivers the
expected 16,000 IOPS random read and write performance. Sometime later in order to
increase the total random I/O performance of the instance, you add an additional two 500
GB EBS Provisioned IOPS volumes to the RAID. Each volume is provisioned to 4,000 lOPs
like the original four for a total of 24,000 IOPS on the EC2 instance. Monitoring shows that
the EC2 instance CPU utilization increased from 50% to 70%. but the total random IOPS
measured at the instance level did not increase at all. What is the problem and a valid
solution?","Larger storage volumes support higher Provisioned IOPS rates; hence,
increase the provisioned volume storage of each of the 6 EBS volumes to
1TB.","The EBS-Optimized throughput limits the total IOPS that can be
utilized; hence, use an EBS-Optimized instance that provides larger
throughput.","Small block sizes cause performance degradation, limiting the I/O
throughput; hence, configure the instance device driver and file system to
use 64KB blocks to increase throughput","RAID 0 only scales linearly to about 4 devices, use RAID 0 with 4 EBS
Provisioned IOPS volumes but increase each Provisioned IOPS EBS volume
to 6,000 IOPS.","The standard EBS instance root volume limits the total IOPS rate; hence,
change the instant root volume to also be a 500GB 4,000 Provisioned IOPS
volume",,2,Professional,5
"You work for an e-commerce retailer as an AWS Solutions Architect. Your company is
looking to improve customer loyalty programs by partnering with other third-parties to
offer a more comprehensive selection of customer rewards. You plan to use Amazon
Managed Blockchain to implement a blockchain network that allows your company and
third-parties to share and validate rewards information quickly and transparently. How do
you add members for this blockchain?","When Amazon Managed Blockchain is set up, there is an initial
member in the AWS account. Then new members can be added in
this AWS account without having to send an invitation, or a network
invitation can be created for a member in a different AWS account","While Amazon Managed Blockchain is configured, there is an initial
member in the AWS account. Then new members can be added in this
AWS account without having to send an invitation. You cannot add new
members for other AWS accounts","When Amazon Managed Blockchain is created, there is no any member in
the AWS account. Then new members can be added in this AWS account
or other accounts by sending out an an invitation.","When Amazon Managed Blockchain is firstly created, there is no any
member in the AWS account. Then new members can be added in this
AWS account. For other accounts, they can join this net blockchain
network by using the network ID.",,,1,Professional,5
"You are recently hired as an AWS architect in a startup company. The company just
developed an online photo-sharing product. After the product was deployed for
sometime, you have found that from time to time, the instances in the autoscaling group
have reached the maximum value due to high CPU rate and traffic.
The network team has identified three IP addresses that sent large number of malicious
requests during the time. You plan to configure a WAF Access Control List (ACL) with a
rule to filter these three IP addresses. Which component or service are you able to
associate the new WAF ACL with? (Select TWO.)",The global CloudFront distribution that the product is using,The autoscaling group that the product has used.,"All EC2 instances created for the product. Add each instance ID to associate
with the ACL",The application load balancer for the product,"The network load balancer for the product however only in US East (N.
Virginia) region",,1&4,Professional,5
"You work in a financial company as an AWS architect. The security team has informed you
that they have found the company’s AWS web product has been attacked by SQL
injection recently. Several attackers tried to insert certain malicious SQL code into web
requests to extract data from the MySQL database. The database is deployed in several
EC2 instances under an application load balancer. Although the attack was unsuccessful,
you are expected to provide a better solution to protect the product. Which action should
you perform?","Configure a rule in AWS Firewall Manager to block all malicious SQL
injection requests for the EC2 instances.","Create a WAF Access Control List (ACL) with a rule to block the
malicious SQL injection requests. Associate the application load
balancer with the new ACL.","Use AWS Shield Advanced service to block the malicious SQL injection
requests that go to the application load balancer.","Configure a WAF Access Control List (ACL) with a rule to allow all requests
except the malicious SQL injection requests. Associate each EC2 instance
with the new ACL",,,2,Professional,5
"Which of the following must be done while generating a pre-signed URL in S3 in order to
ensure that the user who is given the pre-signed URL has the permission to upload the
object?",Ensure the user has write permission to S3.,Ensure the user has read permission to S3.,"Ensure that the person who has created the pre-signed URL has the
permission to upload the object to the appropriate S3 bucket.",Create a Cloudfront distribution,,,3,Professional,5
"A startup company just hired you as an AWS solutions architect. Your manager has
assigned you a task to lower down the cost of AWS resources due to limited budget. In
the meantime, the service should not be impacted when the cost reduction activities are
performed. For example, idle load balancers can be safely deleted to save cost without
service impact. Which way can quickly help you to identify ways to optimize the cost?","Launch Cost Explorer which can graph, visualize, and analyze the spend
and then identify the services to be optimized.","Configure AWS Cost and Usage Reports and then analyze the AWS costs
as well as the specific product offerings and usage amounts underlying
those costs.","Check the Billing details which list all AWS service charges. Identify and
optimize the services that have unreasonable cost.","Search for the recommended actions in the Trusted Advisor Cost
Optimization dashboard",,,4,Professional,5
"A user has setup Auto Scaling with ELB on the EC2 instances. The user wants to configure
that whenever the CPU utilization is below 10%, Auto Scaling should remove one instance.
How can the user configure this?","The user can get an email using SNS when the CPU utilization is less than
10%. The user can use the desired capacity of Auto Scaling to remove the
instance","Use CloudWatch to monitor the data and Auto Scaling to remove the
instances using scheduled actions","Configure a CloudWatch alarm in the execution policy that notifies the
Auto Scaling Launch configuration when the CPU utilization is less than
10%, and configure the Auto Scaling policy to remove the instance.","Configure a CloudWatch alarm in the execution policy that notifies the
Auto Scaling group when the CPU Utilization is less than 10%, and
configure the Auto Scaling policy to remove the instance.",,,4,Professional,5
"A user has configured an SSL listener at ELB as well as on the back-end instances. Which
of the below-mentioned statements helps the user understand ELB traffic handling with
respect to the SSL listener?","It is not possible to have the SSL listener both at ELB and back-end
instances.",ELB will modify headers to add requestor details.,"ELB will intercept the request to add the cookie details if sticky session is
enabled.",ELB will not modify the headers, ,,4,Professional,5
"In a large company, you work as an AWS administrator. For a windows SQL server
instance, there is already a daily task to regularly transfer the database backup files to a
S3 bucket (DB_Backup_1) in AWS account 111111111111. One data scientist asks you if it is
possible to copy the latest backup file to another S3 bucket (DB_Backup_2) in his AWS
account 222222222222. You plan to use AWS S3 CLI to do this. Which combinations of
methods can accomplish this mission? (Select TWO.)","In account 111111111111, attach a bucket policy to DB_Backup_1 that
allows the destination account 222222222222 to do the actions of
""s3:ListBucket"" and ""s3:GetObject","In account 111111111111, attach an Access Control List (ACL) policy to
DB_Backup_1 that allows the destination account 222222222222 to do the
actions of ""s3:ListBucket"" and ""s3:PutObject","In account 222222222222, attach an IAM policy to the IAM user or group
that allows the data scientist user to copy objects from source bucket
DB_Backup_1 to bucket DB_Backup_2.","In account 222222222222, attach a bucket policy to DB_Backup_2 that
allows the destination account 222222222222 to do the actions of
""s3:ListBucket"" and ""s3:PutObject","In account 222222222222, attach an Access Control List (ACL) policy to
DB_Backup_2 that allows the source account 111111111111 to do the actions
of ""s3:ListBucket"", ""s3:GetObject"" and ""s3:ListObject"".",,1&3,Professional,5
"An organization has created one IAM user and applied the below-mentioned policy to the
user. What entitlements do the IAM users avail with this policy?
{
""Version"": ""2012-10-17"",
""Statement"": [
{
""Sid"": ""VisualEditor0"",
""Effect"": ""Allow"",
""Action"": [
""ec2:Describe*""
],
""Resource"": ""*""
},
{
""Sid"": ""VisualEditor0"",Effect"": ""Allow"",
""Action"": [
""autoscaling:Describe*""
],
""Resource"": ""*""
},
{
""Sid"": ""VisualEditor0"",
""Effect"": ""Allow"",
""Action"": [
""cloudwatch:ListMetrics"",
""cloudwatch:Describe*"",
""cloudwatch:GetMetricStatistics""
],
""Resource"": ""*""
}
]
}","The policy will allow the user to perform all read-only activities on the EC2
services.",The policy will allow the user to list all the EC2 resources except EBS.,"The policy will allow the user to perform all read and write activities on the
EC2 services","The policy will allow the user to perform all read-only activities on the
EC2 services except load Balancing. ",,,4,Professional,5
"An organization has configured Auto Scaling with ELB. There is a memory issue in the
application which is causing CPU utilization to go above 90%. The higher CPU usage
triggers an event for Auto Scaling as per the scaling policy. If the user wants to find the
root cause inside the application without triggering a scaling activity, how can he achieve
this?",Stop the scaling process until research is completed,"It is not possible to find the root cause from that instance without triggering
scaling",Delete AutoScaling group until research is completed,Suspend the scaling process until research is completed.,,,4,Professional,5
"A company has 2 accounts- one is a development account and the other is the production
account. There are 20 people on the development account who now need various levels
of access provided to them on the production account. 10 of them need read-only access
to all resources on the production account, 5 of them need read/write access to EC2
resources, and the remaining 5 only need read-only access to S3 buckets. Which of the
following options would be the best way for both practically and security-wise to
accomplish this task?
Choose the correct answer from the below options","Create 3 roles in the production account with a different policy for
each of the access levels needed. Add permissions to each IAM User
on the developer account based on the type of access needed","Create 3 new users on the production account with the various levels of
permissions needed. Give each of the 20 users the login for whichever one
of the 3 users they need depending on the level of access required.","Create encryption keys for each of the resources that need access and
provide those keys to each user depending on the access required.","Copy the 20 users IAM accounts from the development account to the
production account. Then change the access levels for each user on the
production account",,,1,Professional,5
"Your company has configured an AWS organization with a master account and several
organization units (OU) for its various R&D departments. In the organization, there is a S3
bucket owned by AWS account A which needs to be accessed by one IAM user that
belongs to another AWS account B. And account B is outside the organization. The S3
bucket policy already granted access to this account B user. And in account B, the user
has the IAM permissions to read the bucket. However, AWS account A has a Service
Control Policy (SCP) attached to allow the bucket access only from account A users. Is the
IAM user in account B able to read the files in the bucket successfully","No. Because the SCP policy takes priority and disallows the bucket access
from the user in account B","No. Because S3 cross-accounts access can only be allowed for AWS IAM
users within an AWS Organization","No. The AWS organization should add a new OU for account B and then
configure a SCP in the new OU to allow access to the S3 bucket.","Yes. Since SCP doesn't apply to those outside users, the user in
account B has the permission to access the files in the bucket.",,,4,Professional,5
"An IT company has owned several AWS accounts that belong to an AWS Organization.
The root account and all children accounts have configured Service Control Policies
(SCPs) to help manage the organization. Recently, an IAM user in a child account needs
the permissions to enable its Amazon VPC Flow Logs. Under which configurations can the
user operate the VPC Flow Logs successfully? (Select TWO.)","The SCP for the root account permits enabling VPC Flow Logs. The SCP for
the child account does NOT permit enabling VPC Flow Logs. The user has
the IAM permission policy to enable VPC Flow Logs.","The SCPs for both root account and the child account permit enabling
VPC Flow Logs. The user has the IAM permission policy to enable VPC
Flow Logs.","The SCP for the root account permits all actions with default
FullAWSAccess policy. The user does NOT have the IAM permission policy
to enable VPC Flow Logs.","The SCP for the root account permits all actions with default
FullAWSAccess policy. The child account permits enabling VPC Flow
Logs. The user has the IAM permission policy to enable VPC Flow
Logs.","The SCP for the root account does NOT permit enabling VPC Flow Logs.
The SCP for the child account permits enabling VPC Flow Logs. The user
has NOT the IAM permission policy to enable VPC Flow Logs.",,2&4,Professional,5
"You are working on a proof of concept serverless project and need to present it to the
shareholders in a week. This project needs an API gateway, a Lambda function and a
DynamoDB table to store user data. To save time, you plan to use AWS Serverless
Application Model (AWS SAM) as it provides templates to quickly deploy all required
resources. You have found that SAM templates are very similar to CloudFormation
templates. However, which resource types are specially introduced by the SAM template?
(Select TWO.)",AWS::DynamoDB::Table,AWS::Serverless::Api,AWS::Lambda::Api,AWS::Serverless::Function,AWS::ApiGateway::RestApi,,2&4,Professional,5
"You are a software engineer and creating a serverless application in AWS to process
photos. When each image is uploaded to a S3 bucket, a Lambda function is invoked. This
Lambda function then calls Amazon Rekognition to detect text in the image. The returned
results are saved in a DynamoDB table. You have used a template provided by AWS
Serverless Application Model (AWS SAM) to build and deploy the whole application. For
the above mentioned AWS services, which one do you still need to pay even if the service
is not used?",Lambda function,SAM Template,API Gateway,Rekognition Image Analysis,None of the above,,5,Professional,5
"You have owned a two-tier LAMP stack in a local data center. The stack has a frontend of
Apache and PHP and a backend database running on MySQL. The whole system is hosted
on a virtualized platform and you need to migrate the system to AWS in two weeks. You
plan to use AWS provided migration services to migrate MySQL database to RDS Aurora
and on-premise virtual machines (managed by VMware vSphere) to EC2. Which AWS
services should be used? (Select TWO.)",AWS Database Migration Service,AWS Migration Hub,AWS Snowball,AWS Server Migration Service,AWS Application Discovery Service,,1&4,Professional,5
"A small trading business consults you to implement a blockchain across its supply chain
network, providing greater transparency, and real-time recording and tracking of goods.
Each supplier or distributor can be a member of the blockchain network. The customers
are looking to manage their own blockchain network and need an easy way to set up and
get started. They prefer to deploy the blockchain framework of Hyperledger Fabric as
containers on an Amazon Elastic Container Service (ECS) cluster, or directly on an EC2
instance running Docker. What way should you recommend","Use Amazon Quantum Ledger Database (QLDB) to deploy the AWS
BlockChain network in ECS and EC2 depending on specific requirements","Use Amazon Managed Blockchain to deploy the network. Replicate an
immutable copy of the blockchain network activity into Amazon Quantum
Ledger Database (QLDB) where customers can fully manage the
blockchain network","Use Amazon Managed Blockchain to deploy the framework. By using
Amazon Managed Blockchain, customers can access ECS or EC2 instances
and deploy decentralized applications","Use AWS Blockchain Templates to deploy the blockchain
Hyperledger Fabric framework on an Amazon Elastic Container
Service (ECS) cluster, or directly on an EC2 instance",,,4,Professional,5
"What are the steps that get carried out by OpsWork when you attach a load balancer to a
layer in OpsWork?
Choose 3 options from the below:",Terminates the EC2 Instances,De-registers any currently registered instances,"Automatically registers the layer's instances when they come online
and de-registers instances when they go offline, including load-based
and time-based instances.","Automatically starts routing requests to registered instances in their
Availability Zones.",,,2&3&&4,Professional,5
"Your company asked you to create a mobile application. The application is built to work
with DynamoDB as the backend and Javascript as the frontend. During the usage of the
application, you notice that there are write contention issues in the application. Which is
the most cost-effective option to manage DynamoDB write throughput? Choose an
answer from the options below.",Autoscale DynamoDB to meet the requirements.,Increase write capacity of DynamoDB to meet the peak loads.,"Use the SQS service to read messages in the queue and write these to
DynamoDB","Launch DynamoDB in Multi-AZ configuration with a global index to balance
writes.",,,3,Professional,5
"An agile team just starts using AWS and the team leader wants them to move the legacy
Java-based software to the AWS platform in 2 weeks. The requirement is that the new
environment must be highly available and the infrastructure is managed as code and
version controlled. Besides, the team has good experiences of Chef so they want to use
that knowledge during the migration. Which actions should the team perform to meet the
needs? Select 2.","Use several CloudFormation templates to build up infrastructure such
as VPC, NAT Gateway, Bastion, and Route53. Version control it using
CodeCommit","As CloudFormation does not support OpsWorks service, use Chef in EC2 to
build up the web services. Existing cookbooks can be used. Add an auto
scaling group with a proper auto scaling configuration to ensure high
availability","Use various CloudFormation templates to set up infrastructure such as VPC,
NAT Gateway, Bastion host, Security Groups and EC2 instances. Version
control it using GitHub.","Use a nested CloudFormation template to create an OpsWorks stack.
The resource type is “AWS::OpsWorks::Stack”. Add a Java layer in the
stack. Make sure that the Scaling configuration is turned on",,,1&4,Professional,5
"As AWS grows, most of your clients' main concerns seem to be about security, especially
when all of their competitors also seem to be using AWS. One of your clients asks you
whether having a competitor who hosts their EC2 instances on the same physical host
would make it easier for the competitor to hack into the client's data. Which of the
following statements would be the best choice to put your client's mind at rest?","Different instances running on the same physical machine are isolated from
each other via a 256- bit Advanced Encryption Standard (AES-256).","Different instances running on the same physical machine are isolated from
each other via the hypervisor and via a 256-bit Advanced Encryption
Standard (AES-256).","Different instances running on the same physical machine are isolated
from each other via the hypervisor","Different instances running on the same physical machine are isolated
from each other via IAM permissions",,,3,Professional,5
"You are building a large-scale confidential documentation web server on AWS, and all of
the documentation for it will be stored on S3. One of the requirements is that it cannot be
publicly accessible from S3 directly, and you will need to use CloudFront to accomplish
this. Which of the methods listed below would satisfy the requirements as outlined?
Choose an answer from the options below","Create an Identity and Access Management (IAM) user for CloudFront and
grant access to the objects in your S3 bucket to that IAM User.","Create an Origin Access Identity (OAI) for CloudFront and grant access
to the objects in your S3 bucket to that OAI","Create individual policies for each bucket that stores documents and in
that policy grant access to only CloudFront","Create an S3 bucket policy that lists the CloudFront distribution ID as the
Principal and the target bucket as the Amazon Resource Name (ARN).",,,2,Professional,5
"You have been tasked with creating file level restore on your EC2 instances. You already
have the access to all the frequent snapshots of the EBS volume. You need to be able to
restore an individual lost file on an EC2 instance within 15 minutes of a reported loss of
information. The acceptable RPO is several hours. How would you perform this on an EC2
instance? Choose an answer from the options below","Setup a cron that runs aws s3 cp on the files and copy the files from the
EBS volume to S3","Turn off the frequent snapshots of EBS volumes. Create a volume from an
EBS snapshot, attach the EBS volume to the EC2 instance at a different
mount location, cutover the application to look at the new backup volume
and remove the old volume","Create a volume from the source snapshot and attach the EBS volume
to the same EC2 instance at a different mount location, browse the file
system on the newly attached volume and select the file that needs to
be restored, copy it from the new volume to the original source
volume.","Enable auto snapshots on Amazon EC2 and restore the EC2 instance upon
single file failure",,,3,Professional,5
"A developer is trying to get a new DevOps role and preparing for a technical task for the
interview. The requirement is that a simple pipeline should be built up within 1 week for a
RESTful web service which contains several endpoints. For the pipeline, he decides to use
AWS CodePipeline. For the application, he wants to use T2 Micro EC2 instances as they
belong to free tier. In order to show a breadth of skills, he would like to use certain
orchestration tool such as OpsWorks or CloudFormation to deploy the App. He has used
Chef for some open source projects before. What below option is the best for him to do in
a short time?","Use OpsWorks to hook up CodePipeline in the build stage. The artifacts
can be put in a S3 bucket and OpsWorks will use the newest code in S3 to
deploy the applications","Firstly, configure an OpsWorks stack, layer and instance. Secondly, in
CodePipeline, choose a S3 bucket as the source which can be a zip
file for the app and set up the existing OpsWorks stack as the
deployment provider. Then the app can be deployed to your stack
automatically.","As CodePipeline does not support OpsWorks, CloudFormation template is
required to build up EC2 instance with ELB and Autoscaling. Configure
CodePipeline to select CloudFormation as a deployment target in the
deploy stage of the pipeline.","For CodePipeline, configure a S3 bucket as the source provider and
configure the OpsWorks as the deployment provider. Then OpsWorks is
able to create stack/layers and deploy APPs using artifacts in S3",,,2,Professional,5
"Your final task, that will complete a cloud migration for a customer, is to set up an Active
Directory service for them so that they can use Microsoft Active Directory with the newlydeployed
AWS services. After reading the AWS documentation for this, you discover that
three options are available to set up the AWS Directory Service. You call the customer to
collect more information about their requirements, and they tell you that they have 1,000
users on their AD service and want to be able to use their existing on-premises directory
with AWS services.
Which of the following options would be the most appropriate to set up the AWS
Directory Service for your customer?",Simple AD,AWS Directory Service for Microsoft Active Directory (Enterprise Edition),AD Connector,"Any of these options are acceptable as long as they configured correctly
for 1,000 customers",,,3,Professional,5
"You have two different groups to analyze data of a petabyte-scale data warehouse using
Redshift. Each query issued by the first group takes approximately 1-2 hours to analyze
the data while the second group's queries only take between 5-10 minutes to analyze
data. You don’t want the second group's queries to wait until the first group's queries are
finished. You need to design a solution so that this does not happen. Which of the
following will be the best and cheapest solution to solve this dilemma? Choose an answer
from the options below:","Create a read replica of Redshift and run the second team's queries on the
read replica.","Create two separate workload management groups and assign them
to the respective groups","Pause the long queries when necessary and resume them when no query
is running.","Start another Redshift cluster from a snapshot for the second team if the
current Redshift cluster is busy processing long queries",,,2,Professional,5
"You have just developed a new mobile application that handles analytics workloads on
large-scale datasets that are stored on Amazon Redshift. Consequently, the application
needs to access Amazon Redshift tables. Which of the following methods would be the
best, both practically and security-wise, to access the tables? Choose the correct answer
from the options below","Create an IAM user and generate encryption keys for that user. Create a
policy for Redshift read-only access. Embed the keys in the application.","Create a HSM client certificate in Redshift and authenticate using this
certificate.","Create a Redshift read-only access policy in IAM and embed those
credentials in the application.","Use roles that allow a web identity federated user to assume a role
that allows access to the Redshift table by providing temporary
credentials",,,4,Professional,5
"Your company has just set up a new document server on its AWS VPC, and it has four very
important clients that it wants to give access to. These clients also have VPCs on AWS and
it is through these VPCs that they will be given access to the document server. In addition,
each of the clients should not have access to any of the other clients' VPCs. Choose the
correct answer from the options below","Set up VPC peering between your company's VPC and each of the
clients' VPCs.","Set up VPC peering between your company's VPC and each of the clients'
VPCs, but block the IPs from CIDR of the clients' VPCs to deny access
between each other.","Set up VPC peering between your company's VPC and each of the clients'
VPC. Each client should have VPC peering set up between each other to
speed up access time.","Set up all the VPCs with the same CIDR but have your company's VPC as a
centralized VPC.",,,1,Professional,5
"A company has a library of on-demand MP4 files needing to be streamed publicly on their
new video webinar website. The video files are archived and are expected to be streamed
globally, primarily on mobile devices. Which of the following architectures can be
implemented as a solution to this requirement.
Select 2 answers.","Provision streaming EC2 instances which use S3 as the source for the HLS
on-demand transcoding on the servers. Provision a new CloudFront
streaming distribution","Provision streaming EC2 instances which use S3 as the source for the
HLS on-demand transcoding on the servers. Provision a new
CloudFront download distribution with the WOWZA streaming server
as the origin","Upload the MP4 files to S3 and create an Elastic Transcoder job that
transcodes the MP4 source into HLS chunks. Store the HLS output in
S3 and create an on-demand video streaming CloudFront distribution
with download option to serve the HLS file to end users.","Upload the MP4 files to S3 and create an Elastic Transcoder job that
transcodes the MP4 source into HLS chunks. Store the HLS output in S3 and
create an RTMP CloudFront distribution with a live video streaming option
to stream the video contents.?",,,2&3,Professional,5
"You're migrating an existing application to the AWS cloud. The application will be only
communicating with the EC2 instances with in the VPC. This application needs to be built
with the highest availability architecture available. The application currently relies on
hardcoded hostnames for intercommunication between the three tiers. You've migrated
the application and configured the multi-tiers using the internal Elastic Load Balancer for
serving the traffic. The load balancer hostname is demo-app.useast-
1.elb.amazonaws.com. The current hard-coded hostname in your application used to
communicate internally between your multi-tier application is demolayer.example.com.
What is the best method for architecting this setup to have as much high availability as
possible? Choose the correct answer from the options below","Create an environment variable passed to the EC2 instances using userdata
with the ELB hostname, demo-app.us-east-1.elb.amazonaws.com.","Create a private resource record set using Route 53 with a hostname
of demolayer.example.com and an alias record to demo-app.useast-
1.elb.amazonaws.com","Create a public resource record set using Route 53 with a hostname of
demolayer.example.com and an alias record to demo-app.useast-
1.elb.amazonaws.com","Add a cname record to the existing on-premise DNS server with a value of
demo-app.us-east-1.elb.amazonaws.com. Create a public resource record
set using Route 53 with a hostname of applayer.example.com and an alias
record to demo-app.us-east-1.elb.amazonaws.com.",,,2,Professional,5
